time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D04,Activity_D09,Activity_D10,Activity_D11
3.6,-8.3,-2.6,2.7,0.3,0.1,0.2,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.602,-7.7,-2.2,2.7,0.3,0.1,0.2,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.604,-7.3,-1.9,2.6,0.4,0.1,0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.699,-7.3,-1.9,2.4,0.2,-0.2,-0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.701,-7.6,-2.2,2.0,0.2,-0.2,-0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.702,-8.3,-2.7,1.8,0.2,-0.2,-0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.704,-9.0,-2.9,1.6,0.1,-0.3,-0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.71,-10.0,-3.2,1.5,0.3,-0.4,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.799,-10.6,-3.4,1.4,0.3,-0.5,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.801,-10.4,-3.3,1.5,0.3,-0.5,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.803,-10.2,-3.5,1.4,0.3,-0.5,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.812,-10.1,-3.6,1.3,0.3,-0.5,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.814,-9.8,-3.5,1.3,0.2,-0.5,-0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.899,-9.2,-3.5,1.3,-0.0,-0.2,-0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.901,-8.5,-3.5,1.2,0.0,-0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.902,-8.2,-3.5,1.2,0.2,-0.0,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.904,-8.1,-3.6,1.3,0.3,0.0,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
3.906,-8.3,-3.5,1.5,0.3,0.0,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.03,-8.5,-3.3,1.6,0.5,0.1,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.032,-8.7,-3.2,1.6,0.5,0.0,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.034,-9.0,-3.1,1.5,0.5,0.0,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.036,-9.3,-3.0,1.5,0.4,-0.0,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.038,-9.6,-3.0,1.6,0.4,-0.0,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.099,-9.6,-2.9,1.7,0.1,-0.2,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.101,-9.6,-2.9,1.9,-0.0,-0.2,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.102,-9.5,-3.0,1.9,-0.0,-0.2,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.104,-9.5,-3.1,2.0,-0.1,-0.2,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.106,-9.8,-3.2,2.0,-0.1,-0.2,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.199,-10.2,-3.3,2.2,-0.1,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.201,-10.3,-3.3,2.4,-0.1,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.21,-10.0,-3.2,2.6,-0.1,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.212,-9.5,-3.2,2.8,-0.1,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.214,-9.0,-3.1,3.0,-0.1,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.299,-8.8,-3.0,3.0,0.2,0.2,-0.1,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.301,-8.8,-3.0,3.0,0.2,0.2,0.1,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.302,-8.5,-3.0,2.7,0.2,0.2,0.1,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.304,-8.4,-3.1,2.6,0.1,0.1,0.2,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.306,-8.5,-3.2,2.5,0.1,0.1,0.2,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.399,-8.6,-3.2,2.7,0.2,0.1,0.5,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.401,-8.9,-3.0,2.9,0.2,0.1,0.5,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.403,-8.8,-3.0,2.6,0.2,0.1,0.5,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.405,-8.3,-2.8,2.5,0.2,0.1,0.5,0.1,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.411,-7.7,-2.7,2.3,-0.2,-0.1,0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.473,-7.1,-2.6,2.2,-0.2,-0.1,0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.479,-7.1,-2.6,2.1,-0.2,0.0,0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.481,-8.0,-2.9,2.1,-0.0,0.2,0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.482,-9.6,-3.1,2.3,-0.0,0.2,0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.484,-10.4,-2.8,2.7,-0.0,0.2,0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.604,-10.1,-2.3,3.0,0.0,0.3,0.0,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.615,-9.3,-2.3,3.0,0.0,0.3,0.0,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.616,-9.0,-2.2,2.9,0.0,0.3,0.0,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.618,-8.6,-2.0,2.9,-0.1,0.2,-0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.7,-8.3,-1.9,2.9,-0.1,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.702,-8.2,-1.9,2.8,-0.1,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.704,-8.2,-1.9,2.7,-0.1,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.705,-8.3,-1.9,2.6,-0.1,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.707,-8.4,-2.0,2.6,-0.2,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.709,-8.7,-2.3,2.6,-0.2,0.1,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.799,-9.2,-2.7,2.6,-0.3,0.1,0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.801,-9.8,-2.9,2.7,-0.3,0.2,0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.803,-9.8,-2.8,2.9,-0.2,0.3,0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.804,-9.6,-2.7,3.0,-0.2,0.3,0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.806,-9.5,-2.8,3.0,-0.2,0.3,0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.899,-9.2,-2.9,3.0,-0.2,0.3,0.5,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.901,-9.2,-2.9,3.1,-0.2,0.3,0.5,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.902,-9.6,-2.9,3.1,-0.2,0.3,0.5,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.904,-10.5,-3.2,3.2,-0.2,0.3,0.5,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
4.905,-10.4,-3.3,3.2,-0.2,0.3,0.5,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.014,-9.7,-3.3,3.1,-0.1,0.2,0.6,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.023,-9.6,-3.2,2.9,0.0,0.1,0.5,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.024,-9.3,-3.1,2.8,0.0,0.1,0.5,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.026,-8.8,-3.0,2.5,-0.0,0.0,0.4,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.027,-8.5,-3.0,2.3,-0.1,-0.0,0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.077,-8.4,-2.9,2.0,-0.1,-0.1,0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.079,-8.4,-2.9,1.9,-0.1,-0.1,0.0,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.081,-8.8,-3.0,1.9,-0.2,-0.1,-0.1,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.082,-9.2,-3.2,2.0,-0.1,-0.1,-0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.084,-9.4,-3.1,2.1,-0.1,-0.1,-0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.197,-9.3,-3.0,1.9,-0.0,-0.2,-0.5,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.206,-9.3,-2.9,1.7,0.0,-0.4,-0.6,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.208,-9.4,-2.8,1.5,0.0,-0.4,-0.6,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.3,-9.6,-2.7,1.4,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.302,-9.9,-2.6,1.5,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.303,-10.2,-2.5,1.5,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.31,-10.5,-2.7,1.5,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.312,-10.7,-2.9,1.5,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.314,-10.8,-2.9,1.5,0.1,-0.4,-0.8,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.399,-10.2,-2.7,1.6,-0.0,-0.4,-0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.401,-9.3,-2.5,1.6,-0.0,-0.4,-0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.405,-8.7,-2.2,1.7,-0.0,-0.4,-0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.407,-8.4,-2.1,1.7,-0.0,-0.4,-0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.409,-8.5,-2.1,1.7,-0.0,-0.4,-0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.5,-8.8,-2.3,1.7,-0.1,-0.3,-0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.502,-8.8,-2.5,1.8,-0.1,-0.3,-0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.503,-8.6,-2.5,1.9,-0.1,-0.3,-0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.512,-8.3,-2.5,1.8,-0.0,-0.3,-0.2,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.514,-8.2,-2.7,1.8,-0.0,-0.3,-0.1,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.599,-8.1,-2.9,2.0,-0.1,-0.2,0.0,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.601,-8.1,-3.3,2.1,-0.1,-0.2,0.0,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.602,-8.2,-3.6,2.2,-0.1,-0.2,0.1,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.604,-8.2,-4.0,2.2,-0.1,-0.2,0.1,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.606,-8.1,-4.2,2.3,-0.1,-0.2,0.1,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.7,-8.0,-4.3,2.4,0.1,0.0,0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.703,-8.1,-4.4,2.6,0.1,0.0,0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.71,-8.3,-4.4,2.8,0.1,0.0,0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.711,-8.5,-4.4,3.0,0.1,0.0,0.4,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.721,-8.8,-4.3,3.1,0.2,0.1,0.5,0.2,0.5,0.4,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.8,-9.2,-4.4,3.1,-0.1,0.3,0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.805,-9.4,-4.6,3.2,-0.1,0.3,0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.807,-9.4,-4.7,3.4,-0.2,0.3,0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.809,-9.3,-4.7,3.5,-0.2,0.3,0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.81,-9.2,-4.5,3.6,-0.2,0.3,0.6,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.899,-9.2,-4.4,3.6,0.1,0.3,0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.9,-9.0,-4.2,3.4,0.1,0.3,0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.902,-9.1,-4.0,3.1,0.1,0.3,0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.904,-9.4,-3.9,2.9,0.2,0.3,0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
5.909,-9.4,-3.4,2.8,0.3,0.2,0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.02,-9.3,-3.2,2.7,0.1,-0.0,0.0,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.021,-9.0,-3.1,2.6,-0.0,-0.1,-0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.023,-8.7,-3.1,2.7,-0.1,-0.1,-0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.025,-8.4,-2.9,2.5,-0.1,-0.2,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.027,-8.1,-2.8,2.3,-0.1,-0.2,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.075,-7.9,-2.6,2.1,-0.1,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.081,-7.5,-2.4,1.9,-0.1,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.083,-7.4,-2.4,1.8,-0.1,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.097,-7.9,-2.5,2.1,-0.0,-0.2,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.098,-9.2,-2.5,2.4,-0.0,-0.2,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.197,-10.6,-2.5,2.6,0.2,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.198,-10.5,-2.4,3.0,0.3,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.2,-9.8,-2.3,3.3,0.3,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.202,-8.9,-2.1,3.2,0.3,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.3,-8.4,-1.7,3.2,0.4,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.302,-7.9,-1.5,3.1,0.4,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.303,-7.7,-1.3,2.9,0.4,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.305,-7.8,-1.2,2.8,0.4,0.3,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.31,-7.9,-1.2,2.8,0.4,0.3,-0.1,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.311,-8.0,-1.4,2.7,0.3,0.3,-0.0,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.399,-8.5,-1.9,2.6,-0.2,0.1,0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.4,-9.3,-2.3,2.7,-0.2,0.1,0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.402,-10.1,-2.4,2.9,-0.2,0.1,0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.404,-10.6,-2.6,2.9,-0.2,0.2,0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.41,-11.0,-2.6,2.9,-0.3,0.2,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.499,-11.3,-2.7,2.9,-0.3,0.2,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.5,-11.0,-2.7,2.8,-0.3,0.2,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.51,-10.4,-2.6,2.7,-0.3,0.2,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.512,-9.9,-2.4,2.5,-0.3,0.2,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.522,-9.7,-2.4,2.3,-0.4,0.0,0.7,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.599,-9.7,-2.5,2.2,-0.4,-0.1,0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.6,-9.6,-2.7,2.3,-0.4,-0.1,0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.602,-9.5,-2.7,2.4,-0.4,-0.1,0.3,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.604,-9.4,-2.9,2.5,-0.4,-0.1,0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.605,-9.4,-3.0,2.5,-0.3,-0.1,0.2,0.2,0.6,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.699,-9.2,-2.9,2.5,-0.1,0.1,0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.7,-8.7,-2.9,2.4,-0.1,0.1,0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.706,-8.1,-2.8,2.3,-0.1,0.0,0.2,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.708,-7.6,-2.7,2.3,0.1,0.0,0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.71,-7.5,-2.6,2.2,0.1,0.0,0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.799,-7.4,-2.6,2.2,0.1,-0.0,0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.8,-7.5,-2.5,2.0,0.1,-0.0,0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.803,-8.1,-2.7,1.7,0.2,-0.1,-0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.805,-8.9,-3.0,1.6,0.2,-0.1,-0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.806,-9.9,-3.2,1.5,0.2,-0.1,-0.0,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.898,-10.8,-3.2,1.3,0.3,-0.2,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.908,-11.1,-3.3,1.2,0.3,-0.2,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.915,-10.8,-3.3,1.4,0.3,-0.2,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.917,-10.4,-3.1,1.6,0.3,-0.2,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
6.919,-9.8,-2.8,1.6,0.3,-0.2,-0.1,0.2,0.5,0.3,-0.7,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.028,-9.1,-2.9,1.2,-0.1,-0.2,-0.2,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.029,-8.5,-3.0,1.1,-0.2,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.031,-8.4,-3.0,1.1,-0.2,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.033,-8.3,-3.1,1.3,-0.2,-0.2,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.098,-8.3,-3.1,1.5,0.3,-0.0,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.1,-8.3,-3.0,1.6,0.5,0.0,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.102,-8.6,-2.8,1.6,0.5,0.0,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.103,-9.0,-2.7,1.5,0.5,0.0,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.105,-9.4,-2.7,1.5,0.5,-0.0,-0.5,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.198,-9.7,-2.7,1.6,0.4,-0.1,-0.4,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.202,-9.9,-2.8,1.7,0.3,-0.1,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.204,-10.2,-2.9,1.8,0.3,-0.1,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
7.205,-10.3,-3.0,1.7,0.2,-0.1,-0.3,0.2,0.5,0.3,-0.8,1,81.0,1.73,72.0,1,25,1,0,0,0,0
